start_date,start_time,finish_date,finish_time,name,gift,vip_gift
20180622,00:00:09.953324,20180622,00:00:10.312964,贝汯璘,31481,11388
20180622,00:00:09.953324,20180622,00:00:10.312964,毕雯珺,1189899,430275
20180622,00:00:09.953324,20180622,00:00:10.312964,卜凡,3321393,537670
20180622,00:00:09.953324,20180622,00:00:10.312964,蔡徐坤,5005566,2112215
20180622,00:00:09.953324,20180622,00:00:10.312964,陈立农,5000148,1087827
20180622,00:00:09.953324,20180622,00:00:10.312964,陈名豪,13674,5568
20180622,00:00:09.953324,20180622,00:00:10.312964,陈斯琪,30270,13742
20180622,00:00:09.953324,20180622,00:00:10.312964,陈义夫,6020,2752
20180622,00:00:09.953324,20180622,00:00:10.312964,邓烺怡,9117,4036
20180622,00:00:09.953324,20180622,00:00:10.312964,丁泽仁,613963,195785
20180622,00:00:09.953324,20180622,00:00:10.312964,董岩磊,107825,53978
20180622,00:00:09.953324,20180622,00:00:10.312964,范丞丞,5017833,884838
20180622,00:00:09.953324,20180622,00:00:10.312964,甘俊,3979,1783
20180622,00:00:09.953324,20180622,00:00:10.312964,高茂桐,9564,4241
20180622,00:00:09.953324,20180622,00:00:10.312964,GIGEL,8223,3301
20180622,00:00:09.953324,20180622,00:00:10.312964,韩沐伯,904407,141044
20180622,00:00:09.953324,20180622,00:00:10.312964,韩雍杰,242118,13745
20180622,00:00:09.953324,20180622,00:00:10.312964,何东东,157828,57962
20180622,00:00:09.953324,20180622,00:00:10.312964,何嘉庚,2774,934
20180622,00:00:09.953324,20180622,00:00:10.312964,Hook于浩,2310,1032
20180622,00:00:09.953324,20180622,00:00:10.312964,侯浩然,2387,1083
20180622,00:00:09.953324,20180622,00:00:10.312964,胡致邦,333369,32876
20180622,00:00:09.953324,20180622,00:00:10.312964,黄若涵,2217,679
20180622,00:00:09.953324,20180622,00:00:10.312964,黄书豪,49802,18634
20180622,00:00:09.953324,20180622,00:00:10.312964,黄新淳,307454,137318
20180622,00:00:09.953324,20180622,00:00:10.312964,Jeffrey,920904,191625
20180622,00:00:09.953324,20180622,00:00:10.312964,伽里,11787,3510
20180622,00:00:09.953324,20180622,00:00:10.312964,姜达赫,5800,2395
20180622,00:00:09.953324,20180622,00:00:10.312964,姜京佐,19242,7774
20180622,00:00:09.953324,20180622,00:00:10.312964,金逸涵,7168,3497
